error_px,distance_cm,correction_angle,axis
487,58.31999999999999,2.0,x
487,58.31999999999999,2.0,x
487,58.31999999999999,2.0,x
487,58.31999999999999,2.0,x
487,58.31999999999999,2.0,x
487,58.31999999999999,2.0,x
487,58.31999999999999,2.0,x
-102,40.26,-2.0,x
-102,40.26,-2.0,x
-102,40.26,-2.0,x
-102,40.26,-2.0,x
-102,40.26,-2.0,x
-102,40.26,-2.0,x
-102,40.26,-2.0,x
-480,40.26,-2.0,x
-480,40.26,-2.0,x
-480,40.26,-2.0,x
-480,40.26,-2.0,x
-480,40.26,-2.0,x
-480,40.26,-2.0,x
-480,40.26,-2.0,x
-480,40.26,-2.0,x
-480,40.26,-2.0,x
-480,40.26,-2.0,x
-308,51.29,-2.0,x
-308,51.29,-2.0,x
-308,51.29,-2.0,x
-308,51.29,-2.0,x
-308,51.29,-2.0,x
-308,51.29,-2.0,x
-308,51.29,-2.0,x
-308,51.29,-2.0,x
-308,51.29,-2.0,x
184,56.629999999999995,2.0,x
184,56.629999999999995,2.0,x
184,56.629999999999995,2.0,x
184,56.629999999999995,2.0,x
184,56.629999999999995,2.0,x
184,56.629999999999995,2.0,x
184,56.629999999999995,2.0,x
490,61.03,2.0,x
490,61.03,2.0,x
490,61.03,2.0,x
491,62.95,2.0,x
491,62.95,2.0,x
491,62.95,2.0,x
491,62.95,2.0,x
491,62.95,2.0,x
491,62.95,2.0,x
489,61.97,2.0,x
489,61.97,2.0,x
489,61.97,2.0,x
489,61.97,2.0,x
489,61.97,2.0,x
489,61.97,2.0,x
489,61.97,2.0,x
134,42.77,2.0,x
134,42.77,2.0,x
134,42.77,2.0,x
134,42.77,2.0,x
134,42.77,2.0,x
134,42.77,2.0,x
134,42.77,2.0,x
134,42.77,2.0,x
-258,42.77,-2.0,x
-258,42.77,-2.0,x
-258,42.77,-2.0,x
-258,42.77,-2.0,x
-258,42.77,-2.0,x
-258,42.77,-2.0,x
-258,42.77,-2.0,x
-258,42.77,-2.0,x
-258,42.77,-2.0,x
-540,49.25,-2.0,x
-540,49.25,-2.0,x
-540,49.25,-2.0,x
-540,49.25,-2.0,x
-367,56.629999999999995,-2.0,x
-367,56.629999999999995,-2.0,x
-367,56.629999999999995,-2.0,x
-367,56.629999999999995,-2.0,x
-367,56.629999999999995,-2.0,x
-367,56.629999999999995,-2.0,x
-367,56.629999999999995,-2.0,x
-297,51.29,-2.0,x
-297,51.29,-2.0,x
-297,51.29,-2.0,x
-297,51.29,-2.0,x
-297,51.29,-2.0,x
-297,51.29,-2.0,x
-297,51.29,-2.0,x
-297,51.29,-2.0,x
-297,51.29,-2.0,x
84,49.91,1.008,x
84,49.91,1.008,x
84,49.91,1.008,x
84,49.91,1.008,x
84,49.91,1.008,x
84,49.91,1.008,x
84,49.91,1.008,x
84,49.91,1.008,x
589,93.48,2.0,x
589,93.48,2.0,x
589,93.48,2.0,x
589,93.48,2.0,x
552,61.97,2.0,x
552,61.97,2.0,x
552,61.97,2.0,x
552,61.97,2.0,x
552,61.97,2.0,x
552,61.97,2.0,x
552,61.97,2.0,x
552,61.97,2.0,x
552,61.97,2.0,x
552,61.97,2.0,x
552,61.97,2.0,x
552,61.97,2.0,x
456,49.91,2.0,x
456,49.91,2.0,x
456,49.91,2.0,x
456,49.91,2.0,x
456,49.91,2.0,x
456,49.91,2.0,x
456,49.91,2.0,x
-248,40.74,-2.0,x
-248,40.74,-2.0,x
-248,40.74,-2.0,x
-248,40.74,-2.0,x
-248,40.74,-2.0,x
-248,40.74,-2.0,x
-248,40.74,-2.0,x
-553,49.91,-2.0,x
-553,49.91,-2.0,x
-553,49.91,-2.0,x
-553,49.91,-2.0,x
-553,49.91,-2.0,x
-553,49.91,-2.0,x
-553,49.91,-2.0,x
-520,47.33,-2.0,x
-520,47.33,-2.0,x
-520,47.33,-2.0,x
-520,47.33,-2.0,x
-520,47.33,-2.0,x
-520,47.33,-2.0,x
-520,47.33,-2.0,x
-520,47.33,-2.0,x
-520,47.33,-2.0,x
-169,54.230000000000004,-2.0,x
-169,54.230000000000004,-2.0,x
-169,54.230000000000004,-2.0,x
-169,54.230000000000004,-2.0,x
-169,54.230000000000004,-2.0,x
-169,54.230000000000004,-2.0,x
-169,54.230000000000004,-2.0,x
-169,54.230000000000004,-2.0,x
-169,54.230000000000004,-2.0,x
-169,54.230000000000004,-2.0,x
426,51.29,2.0,x
426,51.29,2.0,x
426,51.29,2.0,x
426,51.29,2.0,x
426,51.29,2.0,x
426,51.29,2.0,x
426,51.29,2.0,x
426,51.29,2.0,x
426,51.29,2.0,x
594,106.67,2.0,x
594,106.67,2.0,x
594,106.67,2.0,x
594,106.67,2.0,x
594,106.67,2.0,x
594,106.67,2.0,x
594,106.67,2.0,x
593,104.24,2.0,x
593,104.24,2.0,x
593,104.24,2.0,x
593,104.24,2.0,x
593,104.24,2.0,x
593,104.24,2.0,x
593,104.24,2.0,x
593,104.24,2.0,x
593,104.24,2.0,x
593,104.24,2.0,x
593,104.24,2.0,x
593,104.24,2.0,x
593,104.24,2.0,x
375,49.91,2.0,x
375,49.91,2.0,x
375,49.91,2.0,x
375,49.91,2.0,x
375,49.91,2.0,x
375,49.91,2.0,x
375,49.91,2.0,x
375,49.91,2.0,x
375,49.91,2.0,x
375,49.91,2.0,x
375,49.91,2.0,x
375,49.91,2.0,x
375,49.91,2.0,x
-382,41.74,-2.0,x
-382,41.74,-2.0,x
-382,41.74,-2.0,x
-382,41.74,-2.0,x
-382,41.74,-2.0,x
-382,41.74,-2.0,x
-382,41.74,-2.0,x
-382,41.74,-2.0,x
-382,41.74,-2.0,x
-382,41.74,-2.0,x
-382,41.74,-2.0,x
-382,41.74,-2.0,x
-382,41.74,-2.0,x
-542,53.47,-2.0,x
-542,53.47,-2.0,x
-542,53.47,-2.0,x
-542,53.47,-2.0,x
-543,53.47,-2.0,x
-543,53.47,-2.0,x
-543,53.47,-2.0,x
-473,44.96,-2.0,x
-473,44.96,-2.0,x
-473,44.96,-2.0,x
-294,54.230000000000004,-2.0,x
-294,54.230000000000004,-2.0,x
-294,54.230000000000004,-2.0,x
-294,54.230000000000004,-2.0,x
-294,54.230000000000004,-2.0,x
-294,54.230000000000004,-2.0,x
-294,54.230000000000004,-2.0,x
-294,54.230000000000004,-2.0,x
-294,54.230000000000004,-2.0,x
-294,54.230000000000004,-2.0,x
-294,54.230000000000004,-2.0,x
-122,51.29,-2.0,x
-122,51.29,-2.0,x
-122,51.29,-2.0,x
-122,51.29,-2.0,x
-122,51.29,-2.0,x
-122,51.29,-2.0,x
-122,51.29,-2.0,x
-122,51.29,-2.0,x
-122,51.29,-2.0,x
-122,51.29,-2.0,x
-122,51.29,-2.0,x
-122,51.29,-2.0,x
497,55.81,2.0,x
497,55.81,2.0,x
497,55.81,2.0,x
497,55.81,2.0,x
497,55.81,2.0,x
497,55.81,2.0,x
497,55.81,2.0,x
619,246.91000000000003,2.0,x
619,246.91000000000003,2.0,x
619,246.91000000000003,2.0,x
619,246.91000000000003,2.0,x
619,246.91000000000003,2.0,x
619,246.91000000000003,2.0,x
619,246.91000000000003,2.0,x
619,246.91000000000003,2.0,x
619,246.91000000000003,2.0,x
619,246.91000000000003,2.0,x
619,246.91000000000003,2.0,x
619,246.91000000000003,2.0,x
619,246.91000000000003,2.0,x
619,246.91000000000003,2.0,x
619,246.91000000000003,2.0,x
566,61.03,2.0,x
566,61.03,2.0,x
566,61.03,2.0,x
566,61.03,2.0,x
566,61.03,2.0,x
566,61.03,2.0,x
566,61.03,2.0,x
566,61.03,2.0,x
566,61.03,2.0,x
566,61.03,2.0,x
566,61.03,2.0,x
566,61.03,2.0,x
-152,46.12,-2.0,x
-152,46.12,-2.0,x
-152,46.12,-2.0,x
-152,46.12,-2.0,x
-152,46.12,-2.0,x
-152,46.12,-2.0,x
-152,46.12,-2.0,x
-152,46.12,-2.0,x
-555,53.47,-2.0,x
-555,53.47,-2.0,x
-555,53.47,-2.0,x
-555,53.47,-2.0,x
-555,53.47,-2.0,x
-555,53.47,-2.0,x
-555,53.47,-2.0,x
-555,53.47,-2.0,x
-555,53.47,-2.0,x
-555,53.47,-2.0,x
-555,53.47,-2.0,x
-555,53.47,-2.0,x
-555,53.47,-2.0,x
-555,53.47,-2.0,x
-555,53.47,-2.0,x
-555,53.47,-2.0,x
-555,53.47,-2.0,x
-555,53.47,-2.0,x
-555,53.47,-2.0,x
-15,61.03,-0.5,x
-15,61.03,-0.5,x
-15,61.03,-0.5,x
-15,61.03,-0.5,x
-15,61.03,-0.5,x
-15,61.03,-0.5,x
-15,61.03,-0.5,x
-15,61.03,-0.5,x
-15,61.03,-0.5,x
384,59.2,2.0,x
384,59.2,2.0,x
384,59.2,2.0,x
384,59.2,2.0,x
384,59.2,2.0,x
384,59.2,2.0,x
384,59.2,2.0,x
384,59.2,2.0,x
401,44.96,2.0,x
401,44.96,2.0,x
401,44.96,2.0,x
401,44.96,2.0,x
259,64.97,2.0,x
259,64.97,2.0,x
259,64.97,2.0,x
259,64.97,2.0,x
259,64.97,2.0,x
259,64.97,2.0,x
259,64.97,2.0,x
259,64.97,2.0,x
259,64.97,2.0,x
259,64.97,2.0,x
259,64.97,2.0,x
259,64.97,2.0,x
203,49.25,2.0,x
203,49.25,2.0,x
203,49.25,2.0,x
203,49.25,2.0,x
203,49.25,2.0,x
203,49.25,2.0,x
203,49.25,2.0,x
203,49.25,2.0,x
203,49.25,2.0,x
203,49.25,2.0,x
203,49.25,2.0,x
203,49.25,2.0,x
203,49.25,2.0,x
203,49.25,2.0,x
203,49.25,2.0,x
-513,38.41,-2.0,x
-513,38.41,-2.0,x
-513,38.41,-2.0,x
-513,38.41,-2.0,x
-513,38.41,-2.0,x
-513,38.41,-2.0,x
-513,38.41,-2.0,x
-513,38.41,-2.0,x
-513,38.41,-2.0,x
-513,38.41,-2.0,x
-513,38.41,-2.0,x
-462,22.729999999999997,-2.0,x
-462,22.729999999999997,-2.0,x
-471,56.629999999999995,-2.0,x
-471,56.629999999999995,-2.0,x
-471,56.629999999999995,-2.0,x
-471,56.629999999999995,-2.0,x
-471,56.629999999999995,-2.0,x
-472,57.459999999999994,-2.0,x
-472,57.459999999999994,-2.0,x
-472,57.459999999999994,-2.0,x
-472,57.459999999999994,-2.0,x
-472,57.459999999999994,-2.0,x
-472,57.459999999999994,-2.0,x
-472,57.459999999999994,-2.0,x
-472,57.459999999999994,-2.0,x
-241,35.07,-2.0,x
-241,35.07,-2.0,x
-241,35.07,-2.0,x
-241,35.07,-2.0,x
-241,35.07,-2.0,x
-241,35.07,-2.0,x
-241,35.07,-2.0,x
-241,35.07,-2.0,x
-241,35.07,-2.0,x
190,54.230000000000004,2.0,x
190,54.230000000000004,2.0,x
190,54.230000000000004,2.0,x
190,54.230000000000004,2.0,x
190,54.230000000000004,2.0,x
190,54.230000000000004,2.0,x
190,54.230000000000004,2.0,x
190,54.230000000000004,2.0,x
190,54.230000000000004,2.0,x
190,54.230000000000004,2.0,x
190,54.230000000000004,2.0,x
342,47.96,2.0,x
342,47.96,2.0,x
342,47.96,2.0,x
245,68.23,2.0,x
245,68.23,2.0,x
245,68.23,2.0,x
245,68.23,2.0,x
245,68.23,2.0,x
245,68.23,2.0,x
227,53.47,2.0,x
227,53.47,2.0,x
227,53.47,2.0,x
227,53.47,2.0,x
227,53.47,2.0,x
227,53.47,2.0,x
227,53.47,2.0,x
227,53.47,2.0,x
227,53.47,2.0,x
227,53.47,2.0,x
-100,46.12,-1.2,x
-100,46.12,-1.2,x
-100,46.12,-1.2,x
-100,46.12,-1.2,x
-100,46.12,-1.2,x
-100,46.12,-1.2,x
-100,46.12,-1.2,x
-585,89.71,-2.0,x
-585,89.71,-2.0,x
-585,89.71,-2.0,x
-585,89.71,-2.0,x
-585,89.71,-2.0,x
-585,89.71,-2.0,x
-585,89.71,-2.0,x
-585,89.71,-2.0,x
-585,89.71,-2.0,x
-594,106.67,-2.0,x
-594,106.67,-2.0,x
-594,106.67,-2.0,x
-594,106.67,-2.0,x
-594,106.67,-2.0,x
-594,106.67,-2.0,x
-594,106.67,-2.0,x
-594,106.67,-2.0,x
-594,106.67,-2.0,x
-241,56.629999999999995,-2.0,x
-241,56.629999999999995,-2.0,x
-241,56.629999999999995,-2.0,x
-241,56.629999999999995,-2.0,x
-241,56.629999999999995,-2.0,x
-241,56.629999999999995,-2.0,x
-241,56.629999999999995,-2.0,x
256,62.95,2.0,x
256,62.95,2.0,x
256,62.95,2.0,x
256,62.95,2.0,x
256,62.95,2.0,x
256,62.95,2.0,x
256,62.95,2.0,x
256,62.95,2.0,x
256,62.95,2.0,x
256,62.95,2.0,x
626,367.73,2.0,x
626,367.73,2.0,x
626,367.73,2.0,x
626,367.73,2.0,x
626,367.73,2.0,x
626,367.73,2.0,x
626,367.73,2.0,x
626,367.73,2.0,x
626,367.73,2.0,x
626,367.73,2.0,x
427,59.2,2.0,x
427,59.2,2.0,x
427,59.2,2.0,x
427,59.2,2.0,x
427,59.2,2.0,x
427,59.2,2.0,x
427,59.2,2.0,x
427,59.2,2.0,x
427,59.2,2.0,x
427,59.2,2.0,x
427,59.2,2.0,x
427,59.2,2.0,x
-189,46.12,-2.0,x
-189,46.12,-2.0,x
-189,46.12,-2.0,x
-189,46.12,-2.0,x
-189,46.12,-2.0,x
-189,46.12,-2.0,x
-602,134.05,-2.0,x
-602,134.05,-2.0,x
-602,134.05,-2.0,x
-602,134.05,-2.0,x
-603,137.89,-2.0,x
-603,137.89,-2.0,x
-603,137.89,-2.0,x
-603,137.89,-2.0,x
-571,67.11,-2.0,x
-571,67.11,-2.0,x
-571,67.11,-2.0,x
-571,67.11,-2.0,x
-571,67.11,-2.0,x
-571,67.11,-2.0,x
-395,49.91,-2.0,x
-395,49.91,-2.0,x
-395,49.91,-2.0,x
-395,49.91,-2.0,x
-395,49.91,-2.0,x
-395,49.91,-2.0,x
-395,49.91,-2.0,x
-395,49.91,-2.0,x
-395,49.91,-2.0,x
-395,49.91,-2.0,x
-211,54.230000000000004,2.0,y
-211,54.230000000000004,2.0,y
-211,54.230000000000004,2.0,y
-211,54.230000000000004,2.0,y
-211,54.230000000000004,2.0,y
-211,54.230000000000004,2.0,y
-211,54.230000000000004,2.0,y
-211,54.230000000000004,2.0,y
-211,54.230000000000004,2.0,y
-211,54.230000000000004,2.0,y
-211,54.230000000000004,2.0,y
-211,54.230000000000004,2.0,y
-211,54.230000000000004,2.0,y
-211,54.230000000000004,2.0,y
-211,54.230000000000004,2.0,y
-211,54.230000000000004,2.0,y
-211,54.230000000000004,2.0,y
524,46.12,2.0,x
524,46.12,2.0,x
524,46.12,2.0,x
524,46.12,2.0,x
524,46.12,2.0,x
524,46.12,2.0,x
168,41.74,2.0,x
168,41.74,2.0,x
166,43.3,2.0,x
166,43.3,2.0,x
166,43.3,2.0,x
166,43.3,2.0,x
166,43.3,2.0,x
166,43.3,2.0,x
166,43.3,2.0,x
166,43.3,2.0,x
166,43.3,2.0,x
166,43.3,2.0,x
37,33.57,0.5,x
37,33.57,0.5,x
37,33.57,0.5,x
37,33.57,0.5,x
37,33.57,0.5,x
37,33.57,0.5,x
37,33.57,0.5,x
-357,47.96,-2.0,x
-357,47.96,-2.0,x
-357,47.96,-2.0,x
-357,47.96,-2.0,x
-357,47.96,-2.0,x
-357,47.96,-2.0,x
-357,47.96,-2.0,x
-357,47.96,-2.0,x
-357,47.96,-2.0,x
-357,47.96,-2.0,x
-561,57.459999999999994,-2.0,x
-561,57.459999999999994,-2.0,x
-561,57.459999999999994,-2.0,x
-561,57.459999999999994,-2.0,x
-561,57.459999999999994,-2.0,x
-561,57.459999999999994,-2.0,x
-561,57.459999999999994,-2.0,x
-561,57.459999999999994,-2.0,x
-561,57.459999999999994,-2.0,x
-561,57.459999999999994,-2.0,x
-561,57.459999999999994,-2.0,x
-561,57.459999999999994,-2.0,x
-561,57.459999999999994,-2.0,x
-561,57.459999999999994,-2.0,x
-561,57.459999999999994,-2.0,x
-561,57.459999999999994,-2.0,x
-561,57.459999999999994,-2.0,x
-185,50.59,-2.0,x
-185,50.59,-2.0,x
-185,50.59,-2.0,x
-185,50.59,-2.0,x
-185,50.59,-2.0,x
-185,50.59,-2.0,x
-185,50.59,-2.0,x
-185,50.59,-2.0,x
-185,50.59,-2.0,x
-185,50.59,-2.0,x
273,27.83,2.0,x
273,27.83,2.0,x
-256,27.009999999999998,-2.0,x
-256,27.009999999999998,-2.0,x
-256,27.009999999999998,-2.0,x
-256,27.009999999999998,-2.0,x
-256,27.009999999999998,-2.0,x
-251,27.009999999999998,-2.0,x
-251,27.009999999999998,-2.0,x
-251,27.009999999999998,-2.0,x
-251,27.009999999999998,-2.0,x
-251,27.009999999999998,-2.0,x
-251,27.009999999999998,-2.0,x
-251,27.009999999999998,-2.0,x
616,215.84,2.0,x
616,215.84,2.0,x
616,215.84,2.0,x
556,52.0,2.0,x
556,52.0,2.0,x
556,52.0,2.0,x
556,52.0,2.0,x
556,52.0,2.0,x
556,52.0,2.0,x
556,52.0,2.0,x
556,52.0,2.0,x
512,30.189999999999998,2.0,x
512,30.189999999999998,2.0,x
512,30.189999999999998,2.0,x
512,30.189999999999998,2.0,x
94,33.94,1.1280000000000001,x
94,33.94,1.1280000000000001,x
94,33.94,1.1280000000000001,x
94,33.94,1.1280000000000001,x
94,33.94,1.1280000000000001,x
94,33.94,1.1280000000000001,x
94,33.94,1.1280000000000001,x
94,33.94,1.1280000000000001,x
-211,24.509999999999998,-2.0,x
-211,24.509999999999998,-2.0,x
-211,24.509999999999998,-2.0,x
-211,24.509999999999998,-2.0,x
-211,24.509999999999998,-2.0,x
-211,24.509999999999998,-2.0,x
-211,24.509999999999998,-2.0,x
-211,24.509999999999998,-2.0,x
-211,24.509999999999998,-2.0,x
-211,24.509999999999998,-2.0,x
-211,24.509999999999998,-2.0,x
-559,55.81,-2.0,x
-559,55.81,-2.0,x
-559,55.81,-2.0,x
-559,55.81,-2.0,x
-559,55.81,-2.0,x
-559,55.81,-2.0,x
-559,55.81,-2.0,x
-559,55.81,-2.0,x
-559,55.81,-2.0,x
-559,55.81,-2.0,x
-559,55.81,-2.0,x
-201,39.32,-2.0,x
-201,39.32,-2.0,x
-201,39.32,-2.0,x
-201,39.32,-2.0,x
-201,39.32,-2.0,x
-201,39.32,-2.0,x
-201,39.32,-2.0,x
-201,39.32,-2.0,x
514,30.83,2.0,x
514,30.83,2.0,x
514,30.83,2.0,x
514,30.83,2.0,x
514,30.83,2.0,x
514,30.83,2.0,x
514,30.83,2.0,x
514,30.83,2.0,x
514,30.83,2.0,x
514,30.83,2.0,x
519,32.5,2.0,x
519,32.5,2.0,x
519,32.5,2.0,x
519,32.5,2.0,x
519,32.5,2.0,x
519,32.5,2.0,x
519,32.5,2.0,x
519,32.5,2.0,x
211,27.560000000000002,2.0,x
211,27.560000000000002,2.0,x
211,27.560000000000002,2.0,x
211,27.560000000000002,2.0,x
211,27.560000000000002,2.0,x
211,27.560000000000002,2.0,x
211,27.560000000000002,2.0,x
-402,25.72,-2.0,x
-402,25.72,-2.0,x
-402,25.72,-2.0,x
-402,25.72,-2.0,x
-402,25.72,-2.0,x
-402,25.72,-2.0,x
-402,25.72,-2.0,x
-402,25.72,-2.0,x
-402,25.72,-2.0,x
-572,69.37,-2.0,x
-572,69.37,-2.0,x
-572,69.37,-2.0,x
-506,34.69,-2.0,x
-506,34.69,-2.0,x
-506,34.69,-2.0,x
-506,34.69,-2.0,x
-506,34.69,-2.0,x
-506,34.69,-2.0,x
-506,34.69,-2.0,x
-506,34.69,-2.0,x
-506,34.69,-2.0,x
-506,34.69,-2.0,x
-506,34.69,-2.0,x
-506,34.69,-2.0,x
-506,34.69,-2.0,x
-506,34.69,-2.0,x
-506,34.69,-2.0,x
-506,34.69,-2.0,x
-506,34.69,-2.0,x
-506,34.69,-2.0,x
-506,34.69,-2.0,x
-506,34.69,-2.0,x
-506,34.69,-2.0,x
73,39.32,0.876,x
73,39.32,0.876,x
73,39.32,0.876,x
73,39.32,0.876,x
73,39.32,0.876,x
73,39.32,0.876,x
73,39.32,0.876,x
73,39.32,0.876,x
73,39.32,0.876,x
73,39.32,0.876,x
73,39.32,0.876,x
515,31.15,2.0,x
515,31.15,2.0,x
515,31.15,2.0,x
515,31.15,2.0,x
515,31.15,2.0,x
515,31.15,2.0,x
515,31.15,2.0,x
515,31.15,2.0,x
515,31.15,2.0,x
515,31.15,2.0,x
515,31.15,2.0,x
447,27.83,2.0,x
447,27.83,2.0,x
447,27.83,2.0,x
447,27.83,2.0,x
447,27.83,2.0,x
447,27.83,2.0,x
447,27.83,2.0,x
447,27.83,2.0,x
447,27.83,2.0,x
447,27.83,2.0,x
447,27.83,2.0,x
447,27.83,2.0,x
-196,37.1,-2.0,x
-196,37.1,-2.0,x
-196,37.1,-2.0,x
-196,37.1,-2.0,x
-196,37.1,-2.0,x
-196,37.1,-2.0,x
-196,37.1,-2.0,x
-196,37.1,-2.0,x
-196,37.1,-2.0,x
-196,37.1,-2.0,x
60,46.72,0.72,x
60,46.72,0.72,x
60,46.72,0.72,x
60,46.72,0.72,x
60,46.72,0.72,x
60,46.72,0.72,x
60,46.72,0.72,x
60,46.72,0.72,x
60,46.72,0.72,x
60,46.72,0.72,x
-603,137.89,-2.0,x
-603,137.89,-2.0,x
-586,89.71,-2.0,x
-586,89.71,-2.0,x
-586,89.71,-2.0,x
-586,89.71,-2.0,x
-586,89.71,-2.0,x
-586,89.71,-2.0,x
-586,89.71,-2.0,x
-586,89.71,-2.0,x
-586,89.71,-2.0,x
-586,89.71,-2.0,x
-586,89.71,-2.0,x
-586,89.71,-2.0,x
-586,89.71,-2.0,x
-586,89.71,-2.0,x
-586,89.71,-2.0,x
-586,89.71,-2.0,x
-586,89.71,-2.0,x
-586,89.71,-2.0,x
-586,89.71,-2.0,x
-59,35.07,-0.708,x
-59,35.07,-0.708,x
-59,35.07,-0.708,x
-59,35.07,-0.708,x
-59,35.07,-0.708,x
-59,35.07,-0.708,x
-59,35.07,-0.708,x
-59,35.07,-0.708,x
-59,35.07,-0.708,x
-59,35.07,-0.708,x
-59,35.07,-0.708,x
492,26.75,2.0,x
492,26.75,2.0,x
492,26.75,2.0,x
492,26.75,2.0,x
492,26.75,2.0,x
492,26.75,2.0,x
492,26.75,2.0,x
492,26.75,2.0,x
492,26.75,2.0,x
492,26.75,2.0,x
492,26.75,2.0,x
492,26.75,2.0,x
492,26.75,2.0,x
590,95.47,2.0,x
590,95.47,2.0,x
590,95.47,2.0,x
590,95.47,2.0,x
590,95.47,2.0,x
590,95.47,2.0,x
590,95.47,2.0,x
590,95.47,2.0,x
590,95.47,2.0,x
590,95.47,2.0,x
590,95.47,2.0,x
103,23.6,2.0,x
103,23.6,2.0,x
103,23.6,2.0,x
103,23.6,2.0,x
103,23.6,2.0,x
103,23.6,2.0,x
103,23.6,2.0,x
103,23.6,2.0,x
103,23.6,2.0,x
-588,91.56,-2.0,x
-588,91.56,-2.0,x
-588,91.56,-2.0,x
-588,91.56,-2.0,x
-588,91.56,-2.0,x
-588,91.56,-2.0,x
-588,91.56,-2.0,x
-588,91.56,-2.0,x
-588,91.56,-2.0,x
-588,91.56,-2.0,x
-588,91.56,-2.0,x
-588,91.56,-2.0,x
-588,91.56,-2.0,x
-112,49.91,-2.0,x
-112,49.91,-2.0,x
-112,49.91,-2.0,x
-112,49.91,-2.0,x
-112,49.91,-2.0,x
-112,49.91,-2.0,x
-112,49.91,-2.0,x
-112,49.91,-2.0,x
-112,49.91,-2.0,x
-112,49.91,-2.0,x
-112,49.91,-2.0,x
-112,49.91,-2.0,x
-112,49.91,-2.0,x
39,39.78,0.5,x
39,39.78,0.5,x
39,39.78,0.5,x
39,39.78,0.5,x
39,39.78,0.5,x
39,39.78,0.5,x
39,39.78,0.5,x
221,35.47,2.0,x
221,35.47,2.0,x
221,35.47,2.0,x
221,35.47,2.0,x
221,35.47,2.0,x
221,35.47,2.0,x
221,35.47,2.0,x
221,35.47,2.0,x
222,35.07,2.0,x
222,35.07,2.0,x
222,35.07,2.0,x
222,35.07,2.0,x
222,35.07,2.0,x
222,35.07,2.0,x
222,35.07,2.0,x
222,35.07,2.0,x
222,35.07,2.0,x
-119,29.880000000000003,-2.0,x
-119,29.880000000000003,-2.0,x
-119,29.880000000000003,-2.0,x
-119,29.880000000000003,-2.0,x
-119,29.880000000000003,-2.0,x
-119,29.880000000000003,-2.0,x
-119,29.880000000000003,-2.0,x
-119,29.880000000000003,-2.0,x
332,33.57,2.0,x
332,33.57,2.0,x
332,33.57,2.0,x
332,33.57,2.0,x
332,33.57,2.0,x
332,33.57,2.0,x
332,33.57,2.0,x
332,33.57,2.0,x
332,33.57,2.0,x
332,33.57,2.0,x
332,33.57,2.0,x
332,33.57,2.0,x
332,33.57,2.0,x
-562,57.459999999999994,-2.0,x
-562,57.459999999999994,-2.0,x
-562,57.459999999999994,-2.0,x
-562,57.459999999999994,-2.0,x
-562,57.459999999999994,-2.0,x
-562,57.459999999999994,-2.0,x
-562,57.459999999999994,-2.0,x
66,35.87,0.792,x
66,35.87,0.792,x
66,35.87,0.792,x
66,35.87,0.792,x
66,35.87,0.792,x
66,35.87,0.792,x
66,35.87,0.792,x
66,35.87,0.792,x
100,43.3,1.2,x
100,43.3,1.2,x
100,43.3,1.2,x
100,43.3,1.2,x
100,43.3,1.2,x
100,43.3,1.2,x
100,43.3,1.2,x
100,43.3,1.2,x
233,37.53,2.0,x
233,37.53,2.0,x
233,37.53,2.0,x
233,37.53,2.0,x
233,37.53,2.0,x
233,37.53,2.0,x
233,37.53,2.0,x
-126,51.29,-2.0,x
-126,51.29,-2.0,x
-126,51.29,-2.0,x
-126,51.29,-2.0,x
-126,51.29,-2.0,x
-126,51.29,-2.0,x
-126,51.29,-2.0,x
-126,51.29,-2.0,x
-434,49.25,-2.0,x
-434,49.25,-2.0,x
-434,49.25,-2.0,x
-434,49.25,-2.0,x
-434,49.25,-2.0,x
-434,49.25,-2.0,x
-434,49.25,-2.0,x
-434,49.25,-2.0,x
-434,49.25,-2.0,x
-326,52.0,-2.0,x
-326,52.0,-2.0,x
-326,52.0,-2.0,x
-326,52.0,-2.0,x
-326,52.0,-2.0,x
-326,52.0,-2.0,x
-511,31.479999999999997,-2.0,x
-511,31.479999999999997,-2.0,x
-511,31.479999999999997,-2.0,x
-511,31.479999999999997,-2.0,x
-511,31.479999999999997,-2.0,x
-311,41.74,-2.0,x
-311,41.74,-2.0,x
-311,41.74,-2.0,x
-311,41.74,-2.0,x
-311,41.74,-2.0,x
-311,41.74,-2.0,x
-311,41.74,-2.0,x
-142,30.509999999999998,-2.0,x
-142,30.509999999999998,-2.0,x
-142,30.509999999999998,-2.0,x
-142,30.509999999999998,-2.0,x
-142,30.509999999999998,-2.0,x
-142,30.509999999999998,-2.0,x
-142,30.509999999999998,-2.0,x
-142,30.509999999999998,-2.0,x
-142,30.509999999999998,-2.0,x
-142,30.509999999999998,-2.0,x
315,31.15,2.0,x
315,31.15,2.0,x
315,31.15,2.0,x
315,31.15,2.0,x
315,31.15,2.0,x
315,31.15,2.0,x
315,31.15,2.0,x
591,99.69,2.0,x
591,99.69,2.0,x
591,99.69,2.0,x
591,99.69,2.0,x
591,99.69,2.0,x
591,99.69,2.0,x
591,99.69,2.0,x
591,99.69,2.0,x
591,99.69,2.0,x
526,35.07,2.0,x
526,35.07,2.0,x
526,35.07,2.0,x
526,35.07,2.0,x
526,35.07,2.0,x
526,35.07,2.0,x
526,35.07,2.0,x
526,35.07,2.0,x
526,35.07,2.0,x
-111,31.15,-2.0,x
-111,31.15,-2.0,x
-111,31.15,-2.0,x
-111,31.15,-2.0,x
-111,31.15,-2.0,x
